Title,Price
"ACER Aspire 3 (A315-24P-R1UP), Notebook, mit 15,6 Zoll Display, AMD Ryzen™ 3,7320U Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon™ Onboard Graphics, Pure Silver, Windows 11 Home (64 Bit)","629,00€"
"MEDION AKOYA® E16423 (MD 62569), Notebook, mit 16,0 Zoll Display, Intel® Core™ i5,i5-1155G7 Prozessor, 8 GB RAM, 1 TB SSD, Intel® Iris® Xe, Silber, Windows 11 Home (64 Bit)","609,00€"
"HP OMEN 16-wf1373ng, Gaming Notebook, mit 16,1 Zoll Display, Intel® Core™ i7,i7-14700HX Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Schwarz, Windows 11 Home (64 Bit)","1999,00€"
"ACER Aspire Vero (AV15-53P-7966) mit Tastaturbeleuchtung, Notebook, mit 15,6 Zoll Display, Intel® Core™ i7,i7-1355U  Prozessor, 16 GB RAM, 1 TB SSD, Intel® Iris® Xe, Cobblestone Gray, Windows 11 Home (64 Bit)","859,99€"
"LENOVO IdeaPad 5i Pro, Notebook, mit 14 Zoll Display, Intel® Core™ i5,i5-1240P Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Storm Grey, Windows 11 Home (64 Bit)","949,99€"
"ASUS ROG Strix SCAR 16 G634JY-NM001W, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ i9,i9-13980HX Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4090, Schwarz, Windows 11 Home (64 Bit)","4299,00€"
"ACER Aspire 5 (A515-56-545J), Notebook, mit 15,6 Zoll Display, Intel® Core™ i5,i5-1135G7 Prozessor, 8 GB RAM, 512 GB SSD, Intel® Iris® Xe, Silber, Linux","649,00€"
"HP ENVY Laptop 16-h1375ng, Notebook, mit 16 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ i7,i7-13700H (Evo) Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc™ 7 A730M, Silber, Windows 11 Home (64 Bit)","1798,99€"
"HP 17-BY2333NG, Notebook, mit 17,3 Zoll Display, Intel® Core™ i7,i7-10510U Prozessor, 8 GB RAM, 256 GB SSD, AMD Radeon™ Onboard Graphics, Schwarz, Windows 10 Home (64 Bit)","849,00€"
"MSI Stealth 14 Studio A13VE-029, Notebook, mit 14 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ i7,i7-13700H (Evo) Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4050, Star Blue, Windows 11 Home (64 Bit)","2399,00€"
"ACER Swift X (SFX14-71G-77BA) mit Tastaturbeleuchtung, Notebook, mit 14,5 Zoll Display, Intel® Core™ i7,i7-13700H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4050, Steel Grey, Windows 11 Home (64 Bit)","2359,00€"
"HP OMEN Transcend 16-u0375ng, Notebook, mit 16 Zoll Display, Intel® Core™ i7,i7-13700HX Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Schwarz, Windows 11 Home (64 Bit)","2399,00€"
"ACER Aspire Vero (AV15-52-7154) mit Tastaturbeleuchtung, EVO, Notebook, mit 15,6 Zoll Display, Intel® Core™ i7,i7-1255U (Evo) Prozessor, 16 GB RAM, 1,000 GB SSD, Intel® Iris® Xe, Starry Black, Windows 11 Home (64 Bit)","1049,00€"
"HP - B2B 470 G10, Business Notebook, mit 17,3 Zoll Display, Intel® Core™ i5,i5-1335U Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Asteroid Silber, Windows 11 Pro (64 Bit)","1045,00€"
"HP - B2B ProBook 445 G10, Business Notebook, mit 14 Zoll Display, AMD Ryzen™ 5,7530U Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon™ Onboard Graphics, Silber, Windows 11 Pro (64 Bit)","1045,00€"
"HP OMEN 16-u0695ng, Notebook, mit 16 Zoll Display, Intel® Core™ i9,i9-13900HX Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Schwarz, Windows 11 Home (64 Bit)","2799,00€"
"ACER Swift 1 (SF114-34-P6C4) mit Tastaturbeleuchtung, Ultrabook, mit 14 Zoll Display, Intel® Pentium®,N6000 Prozessor, 8 GB RAM, 256 GB SSD, Intel® HD Graphics, Silber, Windows 11 Home (64 Bit)","499,00€"
"APPLE MacBook Pro (2023), Notebook mit 14 Zoll Display, Apple M3 Chip, 8 GB RAM, 10-Core-GPU, 1 TB SSD, Silber","2229,00€"
"APPLE MacBook Pro (2023), Notebook mit 14 Zoll Display, Apple M3 Pro Chip, 18 GB RAM, 18-Core GPU, 1 TB SSD, Silber","2999,00€"
"APPLE MacBook Pro (2023), Notebook mit 14 Zoll Display, Apple M3 Pro Chip, 18 GB RAM, 18-Core GPU, 1 TB SSD, Space Schwarz","2999,00€"
"HP OMEN 16-u1375ng, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ i7,i7-14700HX Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Schwarz, Windows 11 Home (64 Bit)","2299,00€"
"ASUS ROG Strix SCAR 16 G634JYR-RA029W, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ i9,i9-14900HX Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4090, Schwarz, Windows 11 Home (64 Bit)","3999,00€"
"ASUS ROG Flow X16 GV601VV-NF019W, Convertible, mit 16 Zoll Display Touchscreen, Intel® Core™ i9,i9-13900H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Off Black, Windows 11 Home (64 Bit)","2499,00€"
"ACER Swift X 16 (SFX16-61G-R7YR) mit 120 Hz Display mit Tastaturbeleuchtung, Notebook, mit 16 Zoll Display, AMD Ryzen™ 7,7840HS Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX™ 4050, Steel Gray, Windows 11 Home (64 Bit)","1469,00€"
"HP OMEN 16-wf1395ng, Gaming Notebook, mit 16,1 Zoll Display, Intel® Core™ i9,i9-14900HX Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4080, Shadow Black, Windows 11 Home (64 Bit)","3299,00€"
"HP OMEN 16-wf1375ng, Gaming Notebook, mit 16,1 Zoll Display, Intel® Core™ i7,i7-14700HX Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX™ 4060, Shadow Black, Windows 11 Home (64 Bit)","1799,00€"
"LG gram Pro 16Z90SP-G.AA78G, Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Schwarz, Windows 11 Home (64 Bit)","1999,00€"
"LG gram Pro 17Z90SP-E.AD7BG, Notebook, mit 17 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 3050, Schwarz, Windows 11 Home (64 Bit)","2599,00€"
"LG gram Pro 17Z90SP-G.AA78G, Notebook, mit 17 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Schwarz, Windows 11 Home (64 Bit)","2199,00€"
"LG gram 16Z90S-G.AA75G, Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 512 GB SSD, Intel® Arc® GPU, Schwarz, Windows 11 Home (64 Bit)","1749,00€"
"LG gram 16Z90S-G.AA79G, Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Grau, Windows 11 Home (64 Bit)","1849,00€"
"LG gram 16Z90S-G.AA77G, Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Weiß, Windows 11 Home (64 Bit)","1849,00€"
"LG gram 16Z90S-G.AA79G, Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Grau, Windows 11 Home (64 Bit)","1849,00€"
"LG gram 16Z90S-G.AD7CG, Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 32 GB RAM, 2 TB SSD, Intel® Arc® GPU, Grau, Windows 11 Home (64 Bit)","2049,00€"
"LG gram 17Z90S-G.AA75G, Notebook, mit 17 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 512 GB SSD, Intel® Arc® GPU, Schwarz, Windows 11 Home (64 Bit)","1849,00€"
"LG gram 17Z90S-G.AA79G, Notebook, mit 17 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Grau, Windows 11 Home (64 Bit)","1899,00€"
"LG gram 17Z90S-G.AD7CG, Notebook, mit 17 Zoll Display Touchscreen, Intel® Core™ Ultra 7,155H Prozessor, 32 GB RAM, 2 TB SSD, Intel® Arc® GPU, Grau, Windows 11 Home (64 Bit)","2099,00€"
"LG gram Pro 2in1 16T90SP-K.AA78G, Notebook, mit 16 Zoll Display Touchscreen, Intel® Core™ Ultra 7 155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Schwarz, Windows 11 Home (64 Bit)","2349,00€"
"ASUS Vivobook Pro 15 OLED N6506MV-MA032W, Laptop, mit 15,6 Zoll Display, Intel® Core™ Ultra 7, 155H Prozessor, 24 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Grau, Windows 11 Home (64 Bit)","2099,00€"
"HP OMEN 14-fb0376ng, Gaming Notebook, mit 14 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Weiß, Windows 11 Home (64 Bit)","2199,00€"
"APPLE MacBook Air (2024), MXD13D/A, Notebook, mit 15,3 Zoll Display, Apple M3, 16 GB RAM, 512 GB SSD, Apple M3, Space Grau, macOS","2059,00€"
"APPLE MacBook Air, MLY13D/A, CTO, Notebook, mit 13,6 Zoll Display, Apple M-Series,M2 Prozessor, 16 GB RAM, 512 GB SSD, Apple M2, Polarstern, macOS","1659,00€"
"ACER Acer Aspire Vero 16 (AV16-51P-77LH) mit Tastaturbeleuchtung, EVO,, Notebook, mit 16 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155U Prozessor, 16 GB RAM, 1,000 GB SSD, Intel® UHD Graphics, Cobblestone Gray, Windows 11 Home (64 Bit)","1089,00€"
"ACER Swift Go 14 OLED (SFG14-73-75QL) mit Tastaturbeleuchtung, Notebook, mit 14 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Pure Silver, Windows 11 Home (64 Bit)","1179,00€"
"ACER Swift Go 14 OLED (SFG14-73-738H) mit Tastaturbeleuchtung, Notebook, mit 14 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155H Prozessor, 32 GB RAM, 1 TB SSD, Intel® Arc® GPU, Pure Silver, Windows 11 Home (64 Bit)","1399,00€"
"ACER Acer Aspire Vero 16 (AV16-51P-77LH) mit Tastaturbeleuchtung, EVO,, Notebook, mit 16 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155U Prozessor, 16 GB RAM, 1,000 GB SSD, Intel® UHD Graphics, Cobblestone Gray, Windows 11 Home (64 Bit)","1089,00€"
"ACER Swift Go 14 OLED (SFG14-73-75QL) mit Tastaturbeleuchtung, Notebook, mit 14 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Pure Silver, Windows 11 Home (64 Bit)","1179,00€"
"ACER Swift Go 14 OLED (SFG14-73-738H) mit Tastaturbeleuchtung, Notebook, mit 14 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155H Prozessor, 32 GB RAM, 1 TB SSD, Intel® Arc® GPU, Pure Silver, Windows 11 Home (64 Bit)","1399,00€"
"ACER Nitro 17 (AN17-41-R848) mit 165 Hz Display mit RGB Tastaturbeleuchtung, Gaming Notebook, mit 17,3 Zoll Display, AMD Ryzen™ 7,7735HS Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Obsidian Black, Windows 11 Home (64 Bit)","1599,00€"
"ACER Predator Helios Neo 18 (PHN18-71-793L) mit 165 Hz Display mit RGB Tastaturbeleuchtung, Gaming Notebook, mit 18 Zoll Display, Intel® Core™ i7,i7-14650HX Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Abyssal Black, Windows 11 Home (64 Bit)","1759,00€"
"ACER Predator Triton Neo 16 (PTN16-51-978P) mit 165 Hz Display mit RGB Tastaturbeleuchtung, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 9,185H Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Sparkly Silver, Windows 11 Home (64 Bit)","2149,00€"
"ACER Predator Helios 16 (PH16-72-96T5) mit 240 Hz Display & RGB Tastaturbeleuchtung, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ i9,i9-14900HX Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Abyssal Black, Windows 11 Home (64 Bit)","2299,00€"
"MEDION SPRCHRGD 14 S1 Elite, Copilot+ PC, mit 14 Zoll Display, Qualcomm Snapdragon X Elite,X Elite Prozessor, 16 GB RAM, 512 GB SSD, Qualcomm Adreno™ Onboard Graphics, Galaxy Grey, Windows 11 Home (64 Bit)","1199,00€"
"MEDION SPRCHRGD 14 S1 Elite, Copilot+ PC, mit 14 Zoll Display, Qualcomm Snapdragon X Elite, 32 GB RAM, 1 TB SSD, Qualcomm Adreno™ Onboard Graphics, Galaxy Grey, Windows 11 Home (64 Bit)","1299,00€"
"APPLE MacBook Air (2022), MLY33D/A, Notebook mit 13,6 Zoll Display, Apple M2 Prozessor, 8 GB RAM, 256 GB SSD, M2, Mitternacht","1199,00€"
"APPLE MacBook Air (2022), MLY13D/A, Notebook mit 13,6 Zoll Display, Apple M2 Prozessor, 8 GB RAM, 256 GB SSD, M2, Polarstern","1199,00€"
"GIGABYTE G5, Gaming Notebook, mit 15,6 Zoll Display, Intel® Core™ i7,i7 -13620H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4050, Schwarz, Windows 11 (64 Bit)","999,00€"
"APPLE MacBook Pro (2023), Notebook mit 14 Zoll Display, Apple M3 Chip, 8 GB RAM, 10-Core GPU, 512 GB SSD, Space Grau","1999,00€"
"APPLE MacBook Air (2022), MLXY3D/A, Notebook mit 13,6 Zoll Display, Apple M2 Prozessor, 8 GB RAM, 256 GB SSD, M2, Silber","1199,00€"
"ASUS Zenbook 14 OLED UM3406HA-QD099W, Notebook, mit 14 Zoll Display, AMD Ryzen™ 7,8840HS Prozessor, 16 GB RAM, 1 TB SSD, AMD Radeon™ 780M, Jade Black, Windows 11 Home (64 Bit)","1299,00€"
"PEAQ PNB C140M-1G428D, Notebook, mit 14 Zoll Display, Intel® Celeron®,N4120 Prozessor, 4 GB RAM, 128 GB SSD, Intel® HD Graphics, Silber-Grau, Windows 11 Home (64 Bit)","279,00€"
"ASUS VivoBook 17 X1704VA-AU393W, Notebook, mit 17,3 Zoll Display, Intel® Core™ i7,i7-1355U Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Quiet Blue, Windows 11 Home (64 Bit)","799,00€"
"ASUS TUF Gaming A17 FA707NV-HX013W, Gaming Notebook, mit 17,3 Zoll Display, AMD Ryzen™ 7,7735HS  Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Grau, Windows 11 Home (64 Bit)","1499,00€"
"DELL - B2B Latitude 3540, Business Notebook, mit 15,6 Zoll Display, Intel® Core™ i5,i5-1335U Prozessor, 16 GB RAM, 256 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","999,00€"
"DELL - B2B Latitude 5440, Business Notebook, mit 14 Zoll Display, Intel® Core™ i7,i7-1365U Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","1999,00€"
"DELL - B2B Latitude 3440, Business Notebook, mit 14 Zoll Display, Intel® Core™ i5,i5-1335U Prozessor, 16 GB RAM, 256 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","1045,99€"
"DELL - B2B Latitude 7440 2-in-1, Business Convertible, mit 14 Zoll Display Touchscreen, Intel® Core™ i7,i7-1365U Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","1849,00€"
"DELL - B2B Latitude 7440, Business Notebook, mit 14 Zoll Display, Intel® Core™ i5,i5-1345U Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","1549,00€"
"DELL - B2B Latitude 7440, Business Notebook, mit 14 Zoll Display, Intel® Core™ i5,i5-1345U Prozessor, 16 GB RAM, 256 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","1649,00€"
"GIGABYTE G5, Gaming Notebook, mit 15,6 Zoll Display, Intel® Core™ i7,i7-13620H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Schwarz, Windows 11 Home (64 Bit)","1199,00€"
"DELL - B2B Precision 3580, Business Notebook, mit 15,6 Zoll Display, Intel® Core™ i7,i7-1360P Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX™ A500, Grau, Windows 11 Pro (64 Bit)","1299,00€"
"MICROSOFT Surface Pro, Copilot+ PC, 11. Edition, Convertible, mit 13 Zoll Display, Qualcomm Snapdragon X Plus, 16 GB RAM, 256 GB SSD, Qualcomm Adreno™ Onboard Graphics, Platin, Windows 11 Home (64 Bit)","1159,00€"
"MICROSOFT Surface Pro, Copilot+ PC, 11. Edition, Convertible, mit 13 Zoll Display, Qualcomm Snapdragon X Plus, 16 GB RAM, 512 GB SSD, Qualcomm Adreno™ Onboard Graphics, Platin, Windows 11 Home (64 Bit)","1449,00€"
"LENOVO Legion Pro 5i, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ i9,i9-14900HX Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Onyx Grey, Windows 11 Home (64 Bit)","2299,00€"
"GIGABYTE AORUS 17X, Gaming Notebook, mit 17,3 Zoll Display, Intel® Core™ i9,i9-14900HX Prozessor, 32 GB RAM, 2 TB SSD, NVIDIA GeForce RTX™ 4080, Schwarz, Windows 11 (64 Bit)","3299,00€"
"APPLE MacBook Air (2024), MXCV3D/A, Notebook, mit 13,6 Zoll Display, M3 Prozessor, 16 GB RAM, 512 GB SSD, Mitternacht, macOS","1759,00€"
"MICROSOFT Surface Laptop, Copilot+ PC, 7. Edition, Copilot+ PC, mit 13,8 Zoll Display Touchscreen, Qualcomm Snapdragon X Plus, 16 GB RAM, 512 GB SSD, Qualcomm Adreno™ Onboard Graphics, Platin, Windows 11 Home (64 Bit)","1449,00€"
"HP Victus Gaming 15-fa1365ng, Gaming Notebook, mit 15,6 Zoll Display, Intel® Core™ i5,i5-13500H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4050, Silber, Windows 11 Home (64 Bit)","1099,00€"
"ASUS VivoBook S 15 OLED M5506UA-MA014W, Notebook, mit 15,6 Zoll Display, AMD Ryzen™ 7,8845HS Prozessor, 16 GB RAM, 1 TB SSD, AMD Radeon™ 780M, Neutral Black, Windows 11 Home (64 Bit)","1099,00€"
"GIGABYTE AORUS 16X, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ i9,i9-14900HX Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Midnight Grey, Windows 11 Home (64 Bit)","1999,00€"
"LENOVO IdeaPad Duet 3i, Convertible, mit 11,5 Zoll Display Touchscreen, Intel® N-Series N200 Prozessor, 4 GB RAM, 128 GB Flash, Intel® UHD Graphics, Abyss Blue, Windows 11 Home S-Modus (64 Bit)","509,00€"
"ACER Aspire 5 (A517-53-70AN) mit Tastaturbeleuchtung, Notebook, mit 17,3 Zoll Display, Intel® Core™ i7,12650H  Prozessor, 32 GB RAM, 1 TB SSD, Intel® UHD Graphics, Steel Gray, Windows 11 Home (64 Bit)","999,00€"
"ASUS Vivobook Go 15 E510KA-EJ225WS, inkl. 1 Jahr Microsoft 365 Single, Notebook, mit 15,6 Zoll Display, Intel® Celeron®,N4500 Prozessor, 4 GB RAM, 128 GB eMMC, Intel® HD Graphics, Star Black, Windows 11 Home S-Modus (64 Bit)","299,00€"
"APPLE MacBook Pro (2023), Notebook mit 14 Zoll Display, Apple M3 Pro Chip, 18 GB RAM, 14-Core GPU, 512 GB SSD, Silber","2499,00€"
"ACER Chromebook Spin 511 (R753TN-C6TK), Chromebook, mit 11,6 Zoll Display Touchscreen, Intel® Celeron®,N5100 Prozessor, 4 GB RAM, 32 GB eMMC, Intel® UHD Graphics, Schwarz, Google Chrome OS","199,00€"
"APPLE MacBook Air (2024), MRXT3D/A, Notebook, mit 13,6 Zoll Display, M3 Prozessor, 8 GB RAM, 256 GB SSD, Polarstern, macOS","1299,00€"
"HUAWEI Matebook 14, Notebook, mit 14,2 Zoll Display Touchscreen, Intel® Core™ Ultra 5,125H Prozessor, 16 GB RAM, 512 GB SSD, Intel® Arc® GPU, Space Gray, Windows 11 Home (64 Bit)","1099,00€"
"APPLE MacBook Air (2024), MXD43D/A, Notebook, mit 15,3 Zoll Display, Apple M3, 16 GB RAM, 512 GB SSD, Apple M3, Mitternacht, macOS","2059,00€"
"LENOVO IdeaPad Duet 3, inkl. Lenovo USI Pen 2, 2-in-1 Chromebook, mit 11 Zoll Display, Qualcomm -,7c Prozessor, 4 GB RAM, 128 GB eMMC, Qualcomm Adreno™ Onboard Graphics, Storm Grey, Google Chrome OS","399,00€"
"MICROSOFT Surface Laptop, Copilot+ PC, 7. Edition, Copilot+ PC, mit 13,8 Zoll Display Touchscreen, Qualcomm Snapdragon X Plus, 16 GB RAM, 256 GB SSD, Qualcomm Adreno™ Onboard Graphics, Platin, Windows 11 Home (64 Bit)","1199,00€"
"ASUS Vivobook Go 15 E1504FA-BQ659W, Notebook, mit 15,6 Zoll Display, AMD Ryzen™ 5,7520U Prozessor, 8 GB RAM, 512 GB SSD, AMD Radeon™ 610M, Schwarz, Windows 11 Home (64 Bit)","529,00€"
"ASUS ROG Zephyrus G14 GA402NV-N2027W, Gaming Notebook, mit 14 Zoll Display, AMD Ryzen™ 7,7735HS Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Schwarz/Grau, Windows 11 Home (64 Bit)","1799,00€"
"ASUS ROG Strix G17 G713PI-LL005W, Notebook, mit 17,3 Zoll Display, AMD Ryzen™ 9,7945HX  Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Schwarz/Grau, Windows 11 Home (64 Bit)","2499,00€"
"GIGABYTE G6X, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ i7,i7-13650HX  Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Schwarz, Windows 11 (64 Bit)","1349,00€"
"HP 17-cp0377ng, Notebook, mit 17,3 Zoll Display, AMD Ryzen™ 7,5700U Prozessor, 16 GB RAM, 1 TB SSD, AMD Radeon™ Onboard Graphics, Silber, Windows 11 Home (64 Bit)","698,99€"
"ACER Nitro V15 (ANV15-41-R2ZS) mit 144 Hz Display & Tastaturbeleuchtung, Gaming Notebook, mit 15,6 Zoll Display, AMD Ryzen™ 7,7735HS Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Obsidian Black, Windows 11 Home (64 Bit)","1299,00€"
"ASUS VivoBook 17X M1703QA-AU056W, Notebook, mit 17,3 Zoll Display, AMD Ryzen™ 9,5900HX Prozessor, 16 GB RAM, 1 TB SSD, AMD Radeon™ Onboard Graphics, Blau, Windows 11 Home (64 Bit)","1099,00€"
"MICROSOFT Surface Laptop, Copilot+ PC, 7. Edition, Copilot+ PC, mit 15 Zoll Display Touchscreen, Qualcomm Snapdragon X Elite, 16 GB RAM, 256 GB SSD, Qualcomm Adreno™ Onboard Graphics, Platin, Windows 11 Home (64 Bit)","1549,00€"
"LENOVO IdeaPad Slim 5i, Slim Notebook, mit 16 Zoll Display, Intel® Core™ i7,i7-13620H Prozessor, 16 GB RAM, 1 TB SSD, Intel® UHD Graphics, Cloud Grey, Windows 11 Home (64 Bit)","919,00€"
"ASUS ROG Zephyrus G16 GU605MI-QR044W, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 9,185H Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Schwarz/Grau, Windows 11 Home (64 Bit)","2649,00€"
"MSI PRESTIGE 16 AI STUDIO B1VG-008, Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 9,Core 9 Ultra Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Stellar Gray, Windows 11 Home (64 Bit)","2799,00€"
"APPLE MacBook Air (2024), MRXN3D/A, Notebook, mit 13,6 Zoll Display, M3 Prozessor, 8 GB RAM, 256 GB SSD, Space Grau, macOS","1299,00€"
"APPLE MacBook Air (2024), MRYU3D/A, Notebook, mit 15,3 Zoll Display, M3 Prozessor, 8 GB RAM, 256 GB SSD, Mitternacht, macOS","1599,00€"
"APPLE MacBook Pro (2023), Notebook mit 14 Zoll Display, Apple M3 Pro Chip, 18 GB RAM, 14-Core GPU, 512 GB SSD, Space Schwarz","2499,00€"
"APPLE MacBook Air (2024), MXCR3D/A, Notebook, mit 13,6 Zoll Display, M3 Prozessor, 16 GB RAM, 512 GB SSD, Space Grau, macOS","1759,00€"
"HP Laptop 15s-fq5333ng, Notebook, mit 15,6 Zoll Display, Intel® Core™ i3,i3-1215U Prozessor, 8 GB RAM, 512 GB SSD, Intel® UHD Graphics, Natursilber, Windows 11 Home (64 Bit)","499,00€"
"HUAWEI MateBook D16 2024, Notebook, mit 16 Zoll Display, Intel® Core™ i5,i5-13420H Prozessor, 16 GB RAM, 1 TB SSD, Intel® UHD Graphics, Space Gray, Windows 11 Home (64 Bit)","999,00€"
"MICROSOFT Surface Laptop, Copilot+ PC, 7. Edition, Copilot+ PC, mit 13,8 Zoll Display Touchscreen, Qualcomm Snapdragon X Plus, 16 GB RAM, 512 GB SSD, Qualcomm Adreno™ Onboard Graphics, Graphit, Windows 11 Home (64 Bit)","1449,00€"
"MICROSOFT Surface Pro, Copilot+ PC, 11. Edition, Convertible, mit 13 Zoll Display, Qualcomm Snapdragon X Plus, 16 GB RAM, 512 GB SSD, Qualcomm Adreno™ Onboard Graphics, Saphirblau, Windows 11 Home (64 Bit)","1449,00€"
"APPLE MacBook Pro (2023), Notebook mit 16 Zoll Display, Apple M3 Pro Chip, 36 GB RAM, 18-Core GPU  512 GB SSD, Space Schwarz","3459,00€"
"ASUS Vivobook S 15 S5507QA-MA006W, Copilot+ PC, Copilot+ PC, mit 15,6 Zoll Display, Qualcomm Snapdragon X Elite,X1E Prozessor, 16 GB RAM, 1 TB SSD, Qualcomm Adreno™ Onboard Graphics, Cool Silver, Windows 11 Home (64 Bit)","1299,00€"
